x,y,z
6.326530612244898322e+00,5.102040816326530503e+00,-8.154935443565182140e+01
6.734693877551020336e+00,5.102040816326530503e+00,-9.337775926697207751e+01
7.142857142857142350e+00,5.102040816326530503e+00,-1.062057476051645182e+02
7.551020408163264364e+00,5.102040816326530503e+00,-1.200333194502290581e+02
7.959183673469389930e+00,5.102040816326530503e+00,-1.348604748021658395e+02
8.367346938775511944e+00,5.102040816326530503e+00,-1.506872136609746917e+02
8.775510204081633958e+00,5.102040816326530503e+00,-1.675135360266556290e+02
9.183673469387755972e+00,5.102040816326530503e+00,-1.853394418992086798e+02
9.591836734693877986e+00,5.102040816326530503e+00,-2.041649312786339578e+02
1.000000000000000000e+01,5.102040816326530503e+00,-2.239900041649312925e+02
-1.000000000000000000e+01,5.510204081632654294e+00,-4.405664306538942583e+02
-9.591836734693877986e+00,5.510204081632654294e+00,-4.120783007080384550e+02
-9.183673469387755972e+00,5.510204081632654294e+00,-3.845897542690546516e+02
-8.775510204081632182e+00,5.510204081632654294e+00,-3.581007913369429616e+02
-8.367346938775510168e+00,5.510204081632654294e+00,-3.326114119117034420e+02
-7.959183673469388154e+00,5.510204081632654294e+00,-3.081216159933361496e+02
-7.551020408163265252e+00,5.510204081632654294e+00,-2.846314035818409138e+02
-7.142857142857142350e+00,5.510204081632654294e+00,-2.621407746772178484e+02
-6.734693877551020336e+00,5.510204081632654294e+00,-2.406497292794668965e+02
-6.326530612244898322e+00,5.510204081632654294e+00,-2.201582673885881718e+02
-5.918367346938775420e+00,5.510204081632654294e+00,-2.006663890045814469e+02
-5.510204081632652517e+00,5.510204081632654294e+00,-1.821740941274468923e+02
-5.102040816326530503e+00,5.510204081632654294e+00,-1.646813827571845081e+02
-4.693877551020408490e+00,5.510204081632654294e+00,-1.481882548937942943e+02
-4.285714285714285587e+00,5.510204081632654294e+00,-1.326947105372761371e+02
-3.877551020408162685e+00,5.510204081632654294e+00,-1.182007496876301502e+02
-3.469387755102040671e+00,5.510204081632654294e+00,-1.047063723448563337e+02
-3.061224489795918657e+00,5.510204081632654294e+00,-9.221157850895463071e+01
-2.653061224489795755e+00,5.510204081632654294e+00,-8.071636817992504120e+01
-2.244897959183672853e+00,5.510204081632654294e+00,-7.022074135776759363e+01
-1.836734693877550839e+00,5.510204081632654294e+00,-6.072469804248230929e+01
-1.428571428571428825e+00,5.510204081632654294e+00,-5.222823823406915977e+01
-1.020408163265305035e+00,5.510204081632654294e+00,-4.473136193252810955e+01
-6.122448979591830209e-01,5.510204081632654294e+00,-3.823406913785922967e+01
-2.040816326530610070e-01,5.510204081632654294e+00,-3.273635985006248461e+01
2.040816326530610070e-01,5.510204081632654294e+00,-2.823823406913787437e+01
6.122448979591830209e-01,5.510204081632654294e+00,-2.473969179508539895e+01
1.020408163265306811e+00,5.510204081632654294e+00,-2.224073302790504414e+01
1.428571428571428825e+00,5.510204081632654294e+00,-2.074135776759684546e+01
1.836734693877550839e+00,5.510204081632654294e+00,-2.024156601416077450e+01
2.244897959183674629e+00,5.510204081632654294e+00,-2.074135776759684546e+01
2.653061224489796643e+00,5.510204081632654294e+00,-2.224073302790505124e+01
3.061224489795918657e+00,5.510204081632654294e+00,-2.473969179508538474e+01
3.469387755102040671e+00,5.510204081632654294e+00,-2.823823406913786727e+01
3.877551020408162685e+00,5.510204081632654294e+00,-3.273635985006247751e+01
4.285714285714286476e+00,5.510204081632654294e+00,-3.823406913785923678e+01
4.693877551020408490e+00,5.510204081632654294e+00,-4.473136193252811665e+01
5.102040816326530503e+00,5.510204081632654294e+00,-5.222823823406911714e+01
5.510204081632654294e+00,5.510204081632654294e+00,-6.072469804248232350e+01
5.918367346938776308e+00,5.510204081632654294e+00,-7.022074135776762205e+01
6.326530612244898322e+00,5.510204081632654294e+00,-8.071636817992505541e+01
6.734693877551020336e+00,5.510204081632654294e+00,-9.221157850895457386e+01
7.142857142857142350e+00,5.510204081632654294e+00,-1.047063723448562911e+02
7.551020408163264364e+00,5.510204081632654294e+00,-1.182007496876301218e+02
7.959183673469389930e+00,5.510204081632654294e+00,-1.326947105372761939e+02
8.367346938775511944e+00,5.510204081632654294e+00,-1.481882548937942943e+02
8.775510204081633958e+00,5.510204081632654294e+00,-1.646813827571845650e+02
9.183673469387755972e+00,5.510204081632654294e+00,-1.821740941274468923e+02
9.591836734693877986e+00,5.510204081632654294e+00,-2.006663890045814753e+02
1.000000000000000000e+01,5.510204081632654294e+00,-2.201582673885881150e+02
-1.000000000000000000e+01,5.918367346938776308e+00,-4.533944189920866847e+02
-9.591836734693877986e+00,5.918367346938776308e+00,-4.245730945439401012e+02
-9.183673469387755972e+00,5.918367346938776308e+00,-3.967513536026656311e+02
-8.775510204081632182e+00,5.918367346938776308e+00,-3.699291961682632177e+02
-8.367346938775510168e+00,5.918367346938776308e+00,-3.441066222407330315e+02
-7.959183673469388154e+00,5.918367346938776308e+00,-3.192836318200750156e+02
-7.551020408163265252e+00,5.918367346938776308e+00,-2.954602249062890564e+02
-7.142857142857142350e+00,5.918367346938776308e+00,-2.726364014993752676e+02
-6.734693877551020336e+00,5.918367346938776308e+00,-2.508121615993336206e+02
-6.326530612244898322e+00,5.918367346938776308e+00,-2.299875052061641441e+02
-5.918367346938775420e+00,5.918367346938776308e+00,-2.101624323198666957e+02
-5.510204081632652517e+00,5.918367346938776308e+00,-1.913369429404414745e+02
-5.102040816326530503e+00,5.918367346938776308e+00,-1.735110370678883669e+02
-4.693877551020408490e+00,5.918367346938776308e+00,-1.566847147022074296e+02
-4.285714285714285587e+00,5.918367346938776308e+00,-1.408579758433986058e+02
-3.877551020408162685e+00,5.918367346938776308e+00,-1.260308204914618955e+02
-3.469387755102040671e+00,5.918367346938776308e+00,-1.122032486463973555e+02
-3.061224489795918657e+00,5.918367346938776308e+00,-9.937526030820492906e+01
-2.653061224489795755e+00,5.918367346938776308e+00,-8.754685547688464453e+01
-2.244897959183672853e+00,5.918367346938776308e+00,-7.671803415243648772e+01
-1.836734693877550839e+00,5.918367346938776308e+00,-6.688879633486047283e+01
-1.428571428571428825e+00,5.918367346938776308e+00,-5.805914202415661407e+01
-1.020408163265305035e+00,5.918367346938776308e+00,-5.022907122032485461e+01
-6.122448979591830209e-01,5.918367346938776308e+00,-4.339858392336526549e+01
-2.040816326530610070e-01,5.918367346938776308e+00,-3.756768013327780409e+01
2.040816326530610070e-01,5.918367346938776308e+00,-3.273635985006248461e+01
6.122448979591830209e-01,5.918367346938776308e+00,-2.890462307371929640e+01
1.020408163265306811e+00,5.918367346938776308e+00,-2.607246980424823590e+01
1.428571428571428825e+00,5.918367346938776308e+00,-2.423990004164931733e+01
1.836734693877550839e+00,5.918367346938776308e+00,-2.340691378592253358e+01
2.244897959183674629e+00,5.918367346938776308e+00,-2.357351103706789530e+01
2.653061224489796643e+00,5.918367346938776308e+00,-2.473969179508538829e+01
3.061224489795918657e+00,5.918367346938776308e+00,-2.690545605997501610e+01
3.469387755102040671e+00,5.918367346938776308e+00,-3.007080383173678939e+01
3.877551020408162685e+00,5.918367346938776308e+00,-3.423573511037068329e+01
4.285714285714286476e+00,5.918367346938776308e+00,-3.940024989587673332e+01
4.693877551020408490e+00,5.918367346938776308e+00,-4.556434818825489685e+01
5.102040816326530503e+00,5.918367346938776308e+00,-5.272802998750519521e+01
5.510204081632654294e+00,5.918367346938776308e+00,-6.089129529362767812e+01
5.918367346938776308e+00,5.918367346938776308e+00,-7.005414410662226032e+01
6.326530612244898322e+00,5.918367346938776308e+00,-8.021657642648898445e+01
6.734693877551020336e+00,5.918367346938776308e+00,-9.137859225322782208e+01
7.142857142857142350e+00,5.918367346938776308e+00,-1.035401915868388159e+02
7.551020408163264364e+00,5.918367346938776308e+00,-1.167013744273219373e+02
7.959183673469389930e+00,5.918367346938776308e+00,-1.308621407746773002e+02
8.367346938775511944e+00,5.918367346938776308e+00,-1.460224906289047055e+02
8.775510204081633958e+00,5.918367346938776308e+00,-1.621824239900042244e+02
9.183673469387755972e+00,5.918367346938776308e+00,-1.793419408579758283e+02
9.591836734693877986e+00,5.918367346938776308e+00,-1.975010412328197162e+02
1.000000000000000000e+01,5.918367346938776308e+00,-2.166597251145356040e+02
-1.000000000000000000e+01,6.326530612244898322e+00,-4.665556018325697778e+02
-9.591836734693877986e+00,6.326530612244898322e+00,-4.374010828821325276e+02
-9.183673469387755972e+00,6.326530612244898322e+00,-4.092461474385672773e+02
-8.775510204081632182e+00,6.326530612244898322e+00,-3.820907955018741973e+02
-8.367346938775510168e+00,6.326530612244898322e+00,-3.559350270720533445e+02
-7.959183673469388154e+00,6.326530612244898322e+00,-3.307788421491045483e+02
-7.551020408163265252e+00,6.326530612244898322e+00,-3.066222407330278656e+02
-7.142857142857142350e+00,6.326530612244898322e+00,-2.834652228238234102e+02
-6.734693877551020336e+00,6.326530612244898322e+00,-2.613077884214910682e+02
-6.326530612244898322e+00,6.326530612244898322e+00,-2.401499375260308682e+02
-5.918367346938775420e+00,6.326530612244898322e+00,-2.199916701374427248e+02
-5.510204081632652517e+00,6.326530612244898322e+00,-2.008329862557267802e+02
-5.102040816326530503e+00,6.326530612244898322e+00,-1.826738858808829491e+02
-4.693877551020408490e+00,6.326530612244898322e+00,-1.655143690129113168e+02
-4.285714285714285587e+00,6.326530612244898322e+00,-1.493544356518117411e+02
-3.877551020408162685e+00,6.326530612244898322e+00,-1.341940857975843358e+02
-3.469387755102040671e+00,6.326530612244898322e+00,-1.200333194502290866e+02
-3.061224489795918657e+00,6.326530612244898322e+00,-1.068721366097459509e+02
-2.653061224489795755e+00,6.326530612244898322e+00,-9.471053727613494289e+01
-2.244897959183672853e+00,6.326530612244898322e+00,-8.354852144939607683e+01
-1.836734693877550839e+00,6.326530612244898322e+00,-7.338608912952936691e+01
-1.428571428571428825e+00,6.326530612244898322e+00,-6.422324031653478471e+01
-1.020408163265305035e+00,6.326530612244898322e+00,-5.605997501041231601e+01
-6.122448979591830209e-01,6.326530612244898322e+00,-4.889629321116201055e+01
-2.040816326530610070e-01,6.326530612244898322e+00,-4.273219491878383991e+01
2.040816326530610070e-01,6.326530612244898322e+00,-3.756768013327781119e+01
6.122448979591830209e-01,6.326530612244898322e+00,-3.340274885464391019e+01
1.020408163265306811e+00,6.326530612244898322e+00,-3.023740108288213690e+01
1.428571428571428825e+00,6.326530612244898322e+00,-2.807163681799250909e+01
1.836734693877550839e+00,6.326530612244898322e+00,-2.690545605997501255e+01
2.244897959183674629e+00,6.326530612244898322e+00,-2.673885880882965793e+01
2.653061224489796643e+00,6.326530612244898322e+00,-2.757184506455644168e+01
3.061224489795918657e+00,6.326530612244898322e+00,-2.940441482715535670e+01
3.469387755102040671e+00,6.326530612244898322e+00,-3.223656809662641365e+01
3.877551020408162685e+00,6.326530612244898322e+00,-3.606830487296960541e+01
4.285714285714286476e+00,6.326530612244898322e+00,-4.089962515618493910e+01
4.693877551020408490e+00,6.326530612244898322e+00,-4.673052894627239340e+01
5.102040816326530503e+00,6.326530612244898322e+00,-5.356101624323197541e+01
5.510204081632654294e+00,6.326530612244898322e+00,-6.139108704706374908e+01
5.918367346938776308e+00,6.326530612244898322e+00,-7.022074135776762205e+01
6.326530612244898322e+00,6.326530612244898322e+00,-8.004997917534362273e+01
6.734693877551020336e+00,6.326530612244898322e+00,-9.087880049979175112e+01
7.142857142857142350e+00,6.326530612244898322e+00,-1.027072053311120499e+02
7.551020408163264364e+00,6.326530612244898322e+00,-1.155351936693044479e+02
7.959183673469389930e+00,6.326530612244898322e+00,-1.293627655143691015e+02
8.367346938775511944e+00,6.326530612244898322e+00,-1.441899208663057834e+02
8.775510204081633958e+00,6.326530612244898322e+00,-1.600166597251146072e+02
9.183673469387755972e+00,6.326530612244898322e+00,-1.768429820907955161e+02
9.591836734693877986e+00,6.326530612244898322e+00,-1.946688879633486522e+02
1.000000000000000000e+01,6.326530612244898322e+00,-2.134943773427738734e+02
-1.000000000000000000e+01,6.734693877551020336e+00,-4.800499791753435943e+02
-9.591836734693877986e+00,6.734693877551020336e+00,-4.505622657226156207e+02
-9.183673469387755972e+00,6.734693877551020336e+00,-4.220741357767597037e+02
-8.775510204081632182e+00,6.734693877551020336e+00,-3.945855893377759003e+02
-8.367346938775510168e+00,6.734693877551020336e+00,-3.680966264056642672e+02
-7.959183673469388154e+00,6.734693877551020336e+00,-3.426072469804248612e+02
-7.551020408163265252e+00,6.734693877551020336e+00,-3.181174510620574551e+02
-7.142857142857142350e+00,6.734693877551020336e+00,-2.946272386505622762e+02
-6.734693877551020336e+00,6.734693877551020336e+00,-2.721366097459391540e+02
-6.326530612244898322e+00,6.734693877551020336e+00,-2.506455643481882589e+02
-5.918367346938775420e+00,6.734693877551020336e+00,-2.301541024573094489e+02
-5.510204081632652517e+00,6.734693877551020336e+00,-2.106622240733027525e+02
-5.102040816326530503e+00,6.734693877551020336e+00,-1.921699291961682547e+02
-4.693877551020408490e+00,6.734693877551020336e+00,-1.746772178259058705e+02
-4.285714285714285587e+00,6.734693877551020336e+00,-1.581840899625155998e+02
-3.877551020408162685e+00,6.734693877551020336e+00,-1.426905456059974711e+02
-3.469387755102040671e+00,6.734693877551020336e+00,-1.281965847563515126e+02
-3.061224489795918657e+00,6.734693877551020336e+00,-1.147022074135776961e+02
-2.653061224489795755e+00,6.734693877551020336e+00,-1.022074135776759647e+02
-2.244897959183672853e+00,6.734693877551020336e+00,-9.071220324864637519e+01
-1.836734693877550839e+00,6.734693877551020336e+00,-8.021657642648895603e+01
-1.428571428571428825e+00,6.734693877551020336e+00,-7.072053311120366459e+01
-1.020408163265305035e+00,6.734693877551020336e+00,-6.222407330279047954e+01
-6.122448979591830209e-01,6.734693877551020336e+00,-5.472719700124946485e+01
-2.040816326530610070e-01,6.734693877551020336e+00,-4.822990420658058497e+01
2.040816326530610070e-01,6.734693877551020336e+00,-4.273219491878383280e+01
6.122448979591830209e-01,6.734693877551020336e+00,-3.823406913785922256e+01
1.020408163265306811e+00,6.734693877551020336e+00,-3.473552686380674004e+01
1.428571428571428825e+00,6.734693877551020336e+00,-3.223656809662639944e+01
1.836734693877550839e+00,6.734693877551020336e+00,-3.073719283631820076e+01
2.244897959183674629e+00,6.734693877551020336e+00,-3.023740108288212625e+01
2.653061224489796643e+00,6.734693877551020336e+00,-3.073719283631820076e+01
3.061224489795918657e+00,6.734693877551020336e+00,-3.223656809662640654e+01
3.469387755102040671e+00,6.734693877551020336e+00,-3.473552686380674004e+01
3.877551020408162685e+00,6.734693877551020336e+00,-3.823406913785921546e+01
4.285714285714286476e+00,6.734693877551020336e+00,-4.273219491878383991e+01
4.693877551020408490e+00,6.734693877551020336e+00,-4.822990420658059918e+01
5.102040816326530503e+00,6.734693877551020336e+00,-5.472719700124946485e+01
5.510204081632654294e+00,6.734693877551020336e+00,-6.222407330279051507e+01
5.918367346938776308e+00,6.734693877551020336e+00,-7.072053311120367880e+01
6.326530612244898322e+00,6.734693877551020336e+00,-8.021657642648897024e+01
6.734693877551020336e+00,6.734693877551020336e+00,-9.071220324864638940e+01
7.142857142857142350e+00,6.734693877551020336e+00,-1.022074135776759647e+02
7.551020408163264364e+00,6.734693877551020336e+00,-1.147022074135776677e+02
7.959183673469389930e+00,6.734693877551020336e+00,-1.281965847563515979e+02
8.367346938775511944e+00,6.734693877551020336e+00,-1.426905456059975563e+02
8.775510204081633958e+00,6.734693877551020336e+00,-1.581840899625156567e+02
9.183673469387755972e+00,6.734693877551020336e+00,-1.746772178259058990e+02
9.591836734693877986e+00,6.734693877551020336e+00,-1.921699291961682832e+02
1.000000000000000000e+01,6.734693877551020336e+00,-2.106622240733027525e+02
-1.000000000000000000e+01,7.142857142857142350e+00,-4.938775510204081343e+02
-9.591836734693877986e+00,7.142857142857142350e+00,-4.640566430653894940e+02
-9.183673469387755972e+00,7.142857142857142350e+00,-4.352353186172429105e+02
-8.775510204081632182e+00,7.142857142857142350e+00,-4.074135776759683267e+02
-8.367346938775510168e+00,7.142857142857142350e+00,-3.805914202415659702e+02
-7.959183673469388154e+00,7.142857142857142350e+00,-3.547688463140358408e+02
-7.551020408163265252e+00,7.142857142857142350e+00,-3.299458558933777113e+02
-7.142857142857142350e+00,7.142857142857142350e+00,-3.061224489795918089e+02
-6.734693877551020336e+00,7.142857142857142350e+00,-2.832986255726780200e+02
-6.326530612244898322e+00,7.142857142857142350e+00,-2.614743856726364015e+02
-5.918367346938775420e+00,7.142857142857142350e+00,-2.406497292794668681e+02
-5.510204081632652517e+00,7.142857142857142350e+00,-2.208246563931695050e+02
-5.102040816326530503e+00,7.142857142857142350e+00,-2.019991670137442270e+02
-4.693877551020408490e+00,7.142857142857142350e+00,-1.841732611411911762e+02
-4.285714285714285587e+00,7.142857142857142350e+00,-1.673469387755101820e+02
-3.877551020408162685e+00,7.142857142857142350e+00,-1.515201999167013298e+02
-3.469387755102040671e+00,7.142857142857142350e+00,-1.366930445647646479e+02
-3.061224489795918657e+00,7.142857142857142350e+00,-1.228654727197001222e+02
-2.653061224489795755e+00,7.142857142857142350e+00,-1.100374843815076815e+02
-2.244897959183672853e+00,7.142857142857142350e+00,-9.820907955018739699e+01
-1.836734693877550839e+00,7.142857142857142350e+00,-8.738025822573925439e+01
-1.428571428571428825e+00,7.142857142857142350e+00,-7.755102040816326792e+01
-1.020408163265305035e+00,7.142857142857142350e+00,-6.872136609745936653e+01
-6.122448979591830209e-01,7.142857142857142350e+00,-6.089129529362763549e+01
-2.040816326530610070e-01,7.142857142857142350e+00,-5.406080799666804637e+01
2.040816326530610070e-01,7.142857142857142350e+00,-4.822990420658058497e+01
6.122448979591830209e-01,7.142857142857142350e+00,-4.339858392336526549e+01
1.020408163265306811e+00,7.142857142857142350e+00,-3.956684714702206662e+01
1.428571428571428825e+00,7.142857142857142350e+00,-3.673469387755100968e+01
1.836734693877550839e+00,7.142857142857142350e+00,-3.490212411495210176e+01
2.244897959183674629e+00,7.142857142857142350e+00,-3.406913785922532156e+01
2.653061224489796643e+00,7.142857142857142350e+00,-3.423573511037067618e+01
3.061224489795918657e+00,7.142857142857142350e+00,-3.540191586838817273e+01
3.469387755102040671e+00,7.142857142857142350e+00,-3.756768013327778988e+01
3.877551020408162685e+00,7.142857142857142350e+00,-4.073302790503955606e+01
4.285714285714286476e+00,7.142857142857142350e+00,-4.489795918367347838e+01
4.693877551020408490e+00,7.142857142857142350e+00,-5.006247396917950709e+01
5.102040816326530503e+00,7.142857142857142350e+00,-5.622657226155767773e+01
5.510204081632654294e+00,7.142857142857142350e+00,-6.339025406080803293e+01
5.918367346938776308e+00,7.142857142857142350e+00,-7.155351936693044479e+01
6.326530612244898322e+00,7.142857142857142350e+00,-8.071636817992504120e+01
6.734693877551020336e+00,7.142857142857142350e+00,-9.087880049979173691e+01
7.142857142857142350e+00,7.142857142857142350e+00,-1.020408163265306030e+02
7.551020408163264364e+00,7.142857142857142350e+00,-1.142024156601415967e+02
7.959183673469389930e+00,7.142857142857142350e+00,-1.273635985006248035e+02
8.367346938775511944e+00,7.142857142857142350e+00,-1.415243648479800811e+02
8.775510204081633958e+00,7.142857142857142350e+00,-1.566847147022074580e+02
9.183673469387755972e+00,7.142857142857142350e+00,-1.728446480633070053e+02
9.591836734693877986e+00,7.142857142857142350e+00,-1.900041649312786660e+02
1.000000000000000000e+01,7.142857142857142350e+00,-2.081632653061224687e+02
-1.000000000000000000e+01,7.551020408163264364e+00,-5.080383173677633977e+02
-9.591836734693877986e+00,7.551020408163264364e+00,-4.778842149104539772e+02
-9.183673469387755972e+00,7.551020408163264364e+00,-4.487296959600166701e+02
-8.775510204081632182e+00,7.551020408163264364e+00,-4.205747605164514198e+02
-8.367346938775510168e+00,7.551020408163264364e+00,-3.934194085797583966e+02
-7.959183673469388154e+00,7.551020408163264364e+00,-3.672636401499375438e+02
-7.551020408163265252e+00,7.551020408163264364e+00,-3.421074552269887477e+02
-7.142857142857142350e+00,7.551020408163264364e+00,-3.179508538109120650e+02
-6.734693877551020336e+00,7.551020408163264364e+00,-2.947938359017075527e+02
-6.326530612244898322e+00,7.551020408163264364e+00,-2.726364014993752676e+02
-5.918367346938775420e+00,7.551020408163264364e+00,-2.514785506039150107e+02
-5.510204081632652517e+00,7.551020408163264364e+00,-2.313202832153268957e+02
-5.102040816326530503e+00,7.551020408163264364e+00,-2.121615993336109796e+02
-4.693877551020408490e+00,7.551020408163264364e+00,-1.940024989587671485e+02
-4.285714285714285587e+00,7.551020408163264364e+00,-1.768429820907954877e+02
-3.877551020408162685e+00,7.551020408163264364e+00,-1.606830487296959404e+02
-3.469387755102040671e+00,7.551020408163264364e+00,-1.455226988754685351e+02
-3.061224489795918657e+00,7.551020408163264364e+00,-1.313619325281132717e+02
-2.653061224489795755e+00,7.551020408163264364e+00,-1.182007496876301218e+02
-2.244897959183672853e+00,7.551020408163264364e+00,-1.060391503540191138e+02
-1.836734693877550839e+00,7.551020408163264364e+00,-9.487713452728027619e+01
-1.428571428571428825e+00,7.551020408163264364e+00,-8.471470220741356627e+01
-1.020408163265305035e+00,7.551020408163264364e+00,-7.555185339441895565e+01
-6.122448979591830209e-01,7.551020408163264364e+00,-6.738858808829651537e+01
-2.040816326530610070e-01,7.551020408163264364e+00,-6.022490628904620991e+01
2.040816326530610070e-01,7.551020408163264364e+00,-5.406080799666803927e+01
6.122448979591830209e-01,7.551020408163264364e+00,-4.889629321116200344e+01
1.020408163265306811e+00,7.551020408163264364e+00,-4.473136193252809534e+01
1.428571428571428825e+00,7.551020408163264364e+00,-4.156601416076632916e+01
1.836734693877550839e+00,7.551020408163264364e+00,-3.940024989587669779e+01
2.244897959183674629e+00,7.551020408163264364e+00,-3.823406913785921546e+01
2.653061224489796643e+00,7.551020408163264364e+00,-3.806747188671385373e+01
3.061224489795918657e+00,7.551020408163264364e+00,-3.890045814244064104e+01
3.469387755102040671e+00,7.551020408163264364e+00,-4.073302790503956317e+01
3.877551020408162685e+00,7.551020408163264364e+00,-4.356518117451061300e+01
4.285714285714286476e+00,7.551020408163264364e+00,-4.739691795085380477e+01
4.693877551020408490e+00,7.551020408163264364e+00,-5.222823823406913846e+01
5.102040816326530503e+00,7.551020408163264364e+00,-5.805914202415659986e+01
5.510204081632654294e+00,7.551020408163264364e+00,-6.488962932111621740e+01
5.918367346938776308e+00,7.551020408163264364e+00,-7.271970012494794844e+01
6.326530612244898322e+00,7.551020408163264364e+00,-8.154935443565182140e+01
6.734693877551020336e+00,7.551020408163264364e+00,-9.137859225322779366e+01
7.142857142857142350e+00,7.551020408163264364e+00,-1.022074135776759505e+02
7.551020408163264364e+00,7.551020408163264364e+00,-1.140358184089962208e+02
7.959183673469389930e+00,7.551020408163264364e+00,-1.268638067471887183e+02
8.367346938775511944e+00,7.551020408163264364e+00,-1.406913785922532725e+02
8.775510204081633958e+00,7.551020408163264364e+00,-1.555185339441899544e+02
9.183673469387755972e+00,7.551020408163264364e+00,-1.713452728029987782e+02
9.591836734693877986e+00,7.551020408163264364e+00,-1.881715951686797439e+02
1.000000000000000000e+01,7.551020408163264364e+00,-2.059975010412327947e+02
-1.000000000000000000e+01,7.959183673469389930e+00,-5.225322782174094982e+02
-9.591836734693877986e+00,7.959183673469389930e+00,-4.920449812578093542e+02
-9.183673469387755972e+00,7.959183673469389930e+00,-4.625572678050813238e+02
-8.775510204081632182e+00,7.959183673469389930e+00,-4.340691378592254068e+02
-8.367346938775510168e+00,7.959183673469389930e+00,-4.065805914202416034e+02
-7.959183673469388154e+00,7.959183673469389930e+00,-3.800916284881300271e+02
-7.551020408163265252e+00,7.959183673469389930e+00,-3.546022490628905643e+02
-7.142857142857142350e+00,7.959183673469389930e+00,-3.301124531445231582e+02
-6.734693877551020336e+00,7.959183673469389930e+00,-3.066222407330279793e+02
-6.326530612244898322e+00,7.959183673469389930e+00,-2.841316118284049139e+02
-5.918367346938775420e+00,7.959183673469389930e+00,-2.626405664306539620e+02
-5.510204081632652517e+00,7.959183673469389930e+00,-2.421491045397751236e+02
-5.102040816326530503e+00,7.959183673469389930e+00,-2.226572261557684840e+02
-4.693877551020408490e+00,7.959183673469389930e+00,-2.041649312786339578e+02
-4.285714285714285587e+00,7.959183673469389930e+00,-1.866722199083715452e+02
-3.877551020408162685e+00,7.959183673469389930e+00,-1.701790920449813029e+02
-3.469387755102040671e+00,7.959183673469389930e+00,-1.546855476884631742e+02
-3.061224489795918657e+00,7.959183673469389930e+00,-1.401915868388172157e+02
-2.653061224489795755e+00,7.959183673469389930e+00,-1.266972094960433708e+02
-2.244897959183672853e+00,7.959183673469389930e+00,-1.142024156601416394e+02
-1.836734693877550839e+00,7.959183673469389930e+00,-1.027072053311120783e+02
-1.428571428571428825e+00,7.959183673469389930e+00,-9.221157850895465913e+01
-1.020408163265305035e+00,7.959183673469389930e+00,-8.271553519366932505e+01
-6.122448979591830209e-01,7.959183673469389930e+00,-7.421907538525616133e+01
-2.040816326530610070e-01,7.959183673469389930e+00,-6.672219908371515373e+01
2.040816326530610070e-01,7.959183673469389930e+00,-6.022490628904626675e+01
6.122448979591830209e-01,7.959183673469389930e+00,-5.472719700124952169e+01
1.020408163265306811e+00,7.959183673469389930e+00,-5.022907122032489013e+01
1.428571428571428825e+00,7.959183673469389930e+00,-4.673052894627241471e+01
1.836734693877550839e+00,7.959183673469389930e+00,-4.423157017909207411e+01
2.244897959183674629e+00,7.959183673469389930e+00,-4.273219491878386123e+01
2.653061224489796643e+00,7.959183673469389930e+00,-4.223240316534779737e+01
3.061224489795918657e+00,7.959183673469389930e+00,-4.273219491878386833e+01
3.469387755102040671e+00,7.959183673469389930e+00,-4.423157017909206701e+01
3.877551020408162685e+00,7.959183673469389930e+00,-4.673052894627240050e+01
4.285714285714286476e+00,7.959183673469389930e+00,-5.022907122032488303e+01
4.693877551020408490e+00,7.959183673469389930e+00,-5.472719700124950748e+01
5.102040816326530503e+00,7.959183673469389930e+00,-6.022490628904623122e+01
5.510204081632654294e+00,7.959183673469389930e+00,-6.672219908371513952e+01
5.918367346938776308e+00,7.959183673469389930e+00,-7.421907538525616133e+01
6.326530612244898322e+00,7.959183673469389930e+00,-8.271553519366932505e+01
6.734693877551020336e+00,7.959183673469389930e+00,-9.221157850895460228e+01
7.142857142857142350e+00,7.959183673469389930e+00,-1.027072053311120357e+02
7.551020408163264364e+00,7.959183673469389930e+00,-1.142024156601415967e+02
7.959183673469389930e+00,7.959183673469389930e+00,-1.266972094960433850e+02
8.367346938775511944e+00,7.959183673469389930e+00,-1.401915868388171873e+02
8.775510204081633958e+00,7.959183673469389930e+00,-1.546855476884631457e+02
9.183673469387755972e+00,7.959183673469389930e+00,-1.701790920449812745e+02
9.591836734693877986e+00,7.959183673469389930e+00,-1.866722199083715168e+02
1.000000000000000000e+01,7.959183673469389930e+00,-2.041649312786338726e+02
-1.000000000000000000e+01,8.367346938775511944e+00,-5.373594335693461517e+02
-9.591836734693877986e+00,8.367346938775511944e+00,-5.065389421074553411e+02
-9.183673469387755972e+00,8.367346938775511944e+00,-4.767180341524366440e+02
-8.775510204081632182e+00,8.367346938775511944e+00,-4.478967097042899468e+02
-8.367346938775510168e+00,8.367346938775511944e+00,-4.200749687630154199e+02
-7.959183673469388154e+00,8.367346938775511944e+00,-3.932528113286131770e+02
-7.551020408163265252e+00,8.367346938775511944e+00,-3.674302374010829340e+02
-7.142857142857142350e+00,8.367346938775511944e+00,-3.426072469804248612e+02
-6.734693877551020336e+00,8.367346938775511944e+00,-3.187838400666389020e+02
-6.326530612244898322e+00,8.367346938775511944e+00,-2.959600166597251700e+02
-5.918367346938775420e+00,8.367346938775511944e+00,-2.741357767596834947e+02
-5.510204081632652517e+00,8.367346938775511944e+00,-2.533111203665139897e+02
-5.102040816326530503e+00,8.367346938775511944e+00,-2.334860474802165982e+02
